S.No,BrandName,Product ID,Product Name,Brand Desc,Product Size,Currancy,MRP,SellPrice,Discount,Category
2638,aurelia,AURELIA483,AURELIA483 - Indianwear-Women,dyed cotton round neck womens ethnic set - red,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,8.9,1999,10% off,Indianwear-Women
2639,aurelia,AURELIA484,AURELIA484 - Indianwear-Women,printed polyester blend regular fit womens tights - gold,"Size:Medium,X-Large",Rs.,.9,699,10% off,Indianwear-Women
2640,aurelia,AURELIA485,AURELIA485 - Indianwear-Women,solid cotton blend womens casual tights - green,"Size:Large,Medium,Small,X-Large",Rs.,.9,599,10% off,Indianwear-Women
2641,aurelia,AURELIA486,AURELIA486 - Indianwear-Women,yarn dyed shirt collar straight womens kurta - green,"Size:Small,X-Small",Rs.,1499,1049,30% off,Indianwear-Women
2642,ayesha,AYESHA1,AYESHA1 - Westernwear-Women,mens peace & love black baseball cap,Nan,Rs.,998,299,70% off,Westernwear-Women
2643,ayesha,AYESHA2,AYESHA2 - Westernwear-Women,matte black sequence reusable mask with sitra certified filter,Nan,Rs.,999,499,50% off,Westernwear-Women
2644,ayesha,AYESHA3,AYESHA3 - Indianwear-Women,womens black & white stars and striped border scarf,Nan,Rs.,7.8,1198,10% off,Indianwear-Women
2645,ayesha,AYESHA4,AYESHA4 - Indianwear-Women,contemporary double shade lurex scarf,Nan,Rs.,.8,898,10% off,Indianwear-Women
2646,ayesha,AYESHA5,AYESHA5 - Indianwear-Women,brown cheetah printed silk scarf for women,Nan,Rs.,.8,598,10% off,Indianwear-Women
2647,ayesha,AYESHA6,AYESHA6 - Indianwear-Women,light pink scarf with pastel tassels - multi,Nan,Rs.,7.8,1298,10% off,Indianwear-Women
2648,ayesha,AYESHA7,AYESHA7 - Indianwear-Women,ethnic striped scarf with frayed edges,Nan,Rs.,7.8,2998,10% off,Indianwear-Women
2649,ayesha,AYESHA8,AYESHA8 - Indianwear-Women,contemporary floral printed pink scarf,Nan,Rs.,.8,898,10% off,Indianwear-Women
2650,ayesha,AYESHA9,AYESHA9 - Indianwear-Women,contemporary studded border maroon scarf,Nan,Rs.,7.8,1598,10% off,Indianwear-Women
2651,ayesha,AYESHA10,AYESHA10 - Indianwear-Women,contemporary abstract printed silk scarf,Nan,Rs.,7.8,2498,10% off,Indianwear-Women
2652,ayesha,AYESHA11,AYESHA11 - Indianwear-Women,multicolor triangular printed viscose scarf for girls & women - green,Nan,Rs.,7.8,998,10% off,Indianwear-Women
2653,ayesha,AYESHA12,AYESHA12 - Indianwear-Women,quirky blue with butterflies printed rayon scarf for girls and women - blue,Nan,Rs.,.8,898,10% off,Indianwear-Women
2654,ayesha,AYESHA13,AYESHA13 - Indianwear-Women,viscose contemporary solid plain stole casual scarf,Nan,Rs.,7.8,1498,10% off,Indianwear-Women
2655,ayesha,AYESHA14,AYESHA14 - Indianwear-Women,contemporary floral cherry blossom printed scarf,Nan,Rs.,7.8,1398,10% off,Indianwear-Women
2656,ayesha,AYESHA15,AYESHA15 - Indianwear-Women,womens baby pink acrylic muffler with crinkle effect,Nan,Rs.,7.8,998,10% off,Indianwear-Women
2657,ayesha,AYESHA16,AYESHA16 - Indianwear-Women,womens white & pastel blue leopard print lace border scarf,Nan,Rs.,.8,898,10% off,Indianwear-Women
2658,ayesha,AYESHA17,AYESHA17 - Indianwear-Women,sky blue double colour striped scarf with tassels,Nan,Rs.,7.8,1398,10% off,Indianwear-Women
2659,ayesha,AYESHA18,AYESHA18 - Indianwear-Women,womens sea green viscose half lurex scarf with tassels - multi,Nan,Rs.,7.8,1298,10% off,Indianwear-Women
2660,ayesha,AYESHA19,AYESHA19 - Indianwear-Women,grey plain scarf for girls & women - multi,Nan,Rs.,7.8,998,10% off,Indianwear-Women
2661,ayesha,AYESHA20,AYESHA20 - Indianwear-Women,beige scarf with golden lurex border & tassels,Nan,Rs.,7.8,1498,10% off,Indianwear-Women
2662,ayesha,AYESHA21,AYESHA21 - Indianwear-Women,contemporary heart printed scarf,Nan,Rs.,7.8,998,10% off,Indianwear-Women
2663,ayesha,AYESHA22,AYESHA22 - Indianwear-Women,ethnic embroidered motif scarf,Nan,Rs.,7.8,3598,10% off,Indianwear-Women
2664,ayesha,AYESHA23,AYESHA23 - Indianwear-Women,traditional pattern stonewash print blue viscose scarf for girls and women - blue,Nan,Rs.,7.8,998,10% off,Indianwear-Women
2665,ayesha,AYESHA24,AYESHA24 - Indianwear-Women,viscose contemporary solid plain stole casual scarf,Nan,Rs.,7.8,1498,10% off,Indianwear-Women
2666,ayesha,AYESHA25,AYESHA25 - Indianwear-Women,multicolor triangular printed viscose scarf for girls & women,Nan,Rs.,7.8,998,10% off,Indianwear-Women
2667,ayesha,AYESHA26,AYESHA26 - Indianwear-Women,ethnic striped scarf with frayed edges,Nan,Rs.,7.8,2998,10% off,Indianwear-Women
2668,ayesha,AYESHA27,AYESHA27 - Indianwear-Women,womens brown stripes silver lurex printed viscose scarf - multi,Nan,Rs.,.8,598,10% off,Indianwear-Women
2669,ayesha,AYESHA28,AYESHA28 - Indianwear-Women,black with multicolor stripes scarf for girls & women - multi,Nan,Rs.,.8,898,10% off,Indianwear-Women
2670,ayesha,AYESHA29,AYESHA29 - Indianwear-Women,womens multicolor dragonfly printed viscose scarf - multi,Nan,Rs.,7.8,998,10% off,Indianwear-Women
2671,ayesha,AYESHA30,AYESHA30 - Indianwear-Women,contemporary butterfly printed multicolor scarf,Nan,Rs.,7.8,998,10% off,Indianwear-Women
2672,ayesha,AYESHA31,AYESHA31 - Indianwear-Women,purple star printed silk scarf,Nan,Rs.,.8,898,10% off,Indianwear-Women
2673,ayesha,AYESHA32,AYESHA32 - Indianwear-Women,polka dot print grey viscose scarf for girls and women - grey,Nan,Rs.,.8,698,10% off,Indianwear-Women
2674,ayesha,AYESHA33,AYESHA33 - Indianwear-Women,contemporary flamingo printed scarf,Nan,Rs.,7.8,998,10% off,Indianwear-Women
2675,ayesha,AYESHA34,AYESHA34 - Indianwear-Women,contemporary butterfly printed multicolor scarf,Nan,Rs.,7.8,998,10% off,Indianwear-Women
2676,ayesha,AYESHA35,AYESHA35 - Indianwear-Women,solid pink rayon scarf with tassels for girls and women - pink,Nan,Rs.,.8,598,10% off,Indianwear-Women
2677,ayesha,AYESHA36,AYESHA36 - Indianwear-Women,womens blue polka dot printed silk scarf,Nan,Rs.,.8,598,10% off,Indianwear-Women
2678,ayesha,AYESHA37,AYESHA37 - Indianwear-Women,black flock print viscose scarf for girls & women - multi,Nan,Rs.,7.8,1298,10% off,Indianwear-Women
2679,ayesha,AYESHA38,AYESHA38 - Indianwear-Women,black embroided linen scarf for women - multi,Nan,Rs.,7.8,1498,10% off,Indianwear-Women
2680,ayesha,AYESHA39,AYESHA39 - Indianwear-Women,beige double color striped scarf with tassels,Nan,Rs.,7.8,1398,10% off,Indianwear-Women
2681,ayesha,AYESHA40,AYESHA40 - Indianwear-Women,black & white polka dot scarf,Nan,Rs.,7.8,1298,10% off,Indianwear-Women
2682,ayesha,AYESHA41,AYESHA41 - Indianwear-Women,womens multicolor butterfly printed viscose scarf - multi,Nan,Rs.,7.8,998,10% off,Indianwear-Women
2683,ayesha,AYESHA42,AYESHA42 - Indianwear-Women,teal double colour striped scarf with tassels,Nan,Rs.,7.8,1398,10% off,Indianwear-Women
2684,ayesha,AYESHA43,AYESHA43 - Indianwear-Women,contemporary studded border light grey scarf,Nan,Rs.,7.8,1598,10% off,Indianwear-Women
2685,ayesha,AYESHA44,AYESHA44 - Indianwear-Women,womens red solid plain crush polyester scarf - multi,Nan,Rs.,7.8,998,10% off,Indianwear-Women
2686,ayesha,AYESHA45,AYESHA45 - Indianwear-Women,black with white border pattern rayon scarf with tassels for girls and women - black,Nan,Rs.,.8,798,10% off,Indianwear-Women
2687,ayesha,AYESHA46,AYESHA46 - Indianwear-Women,white acrylic muffler with crinkle effect,Nan,Rs.,7.8,998,10% off,Indianwear-Women
2688,ayesha,AYESHA47,AYESHA47 - Indianwear-Women,contemporary solid white viscose scarf,Nan,Rs.,7.8,998,10% off,Indianwear-Women
2689,ayesha,AYESHA48,AYESHA48 - Indianwear-Women,dual colored maroon rayon scarf with tassels for girls and women,Nan,Rs.,7.8,998,10% off,Indianwear-Women
2690,ayesha,AYESHA49,AYESHA49 - Indianwear-Women,ethnic embroidered motif scarf,Nan,Rs.,7.8,3598,10% off,Indianwear-Women
2691,ayesha,AYESHA50,AYESHA50 - Indianwear-Women,black solid lurex scarf,Nan,Rs.,7.8,998,10% off,Indianwear-Women
2692,ayesha,AYESHA51,AYESHA51 - Indianwear-Women,contemporary geometric triangle printed scarf,Nan,Rs.,7.8,2498,10% off,Indianwear-Women
2693,ayesha,AYESHA52,AYESHA52 - Indianwear-Women,womens black scarf with golden lurex border & tassels,Nan,Rs.,7.8,1498,10% off,Indianwear-Women
2694,ayesha,AYESHA53,AYESHA53 - Indianwear-Women,viscose contemporary solid plain stole casual scarf,Nan,Rs.,7.8,1498,10% off,Indianwear-Women
2695,ayesha,AYESHA54,AYESHA54 - Indianwear-Women,womens black weave printed lurex tassel viscose scarf - multi,Nan,Rs.,.8,798,10% off,Indianwear-Women
2696,ayesha,AYESHA55,AYESHA55 - Indianwear-Women,quirky grey with butterfly printed rayon scarf for girls and women - grey,Nan,Rs.,.8,898,10% off,Indianwear-Women
2697,ayesha,AYESHA56,AYESHA56 - Indianwear-Women,grey double shaded scarf with tassels,Nan,Rs.,7.8,1498,10% off,Indianwear-Women
2698,ayesha,AYESHA57,AYESHA57 - Indianwear-Women,stone wash grey viscose scarf for girls & women - grey,Nan,Rs.,7.8,1198,10% off,Indianwear-Women
2699,ayesha,AYESHA58,AYESHA58 - Indianwear-Women,black and white animal print acrylic muffler,Nan,Rs.,7.8,998,10% off,Indianwear-Women
2700,ayesha,AYESHA59,AYESHA59 - Indianwear-Women,viscose contemporary solid plain stole casual scarf,Nan,Rs.,7.8,1498,10% off,Indianwear-Women
2701,ayesha,AYESHA60,AYESHA60 - Indianwear-Women,womens red leaf printed viscose rayon scarf - multi,Nan,Rs.,.8,698,10% off,Indianwear-Women
2702,ayesha,AYESHA61,AYESHA61 - Indianwear-Women,womens pink motif pattern printed with tassels viscose scarf - multi,Nan,Rs.,7.8,1198,10% off,Indianwear-Women
2703,ayesha,AYESHA62,AYESHA62 - Indianwear-Women,red rayon scarf with tassels for girls and women - red,Nan,Rs.,.8,598,10% off,Indianwear-Women
2704,ayesha,AYESHA63,AYESHA63 - Indianwear-Women,purple leopard patterned scarf,Nan,Rs.,7.8,1298,10% off,Indianwear-Women
2705,ayesha,AYESHA64,AYESHA64 - Indianwear-Women,black & white star printed silk scarf,Nan,Rs.,.8,898,10% off,Indianwear-Women
2706,ayesha,AYESHA65,AYESHA65 - Indianwear-Women,contemporary geometric triangle printed scarf,Nan,Rs.,7.8,2498,10% off,Indianwear-Women
2707,ayesha,AYESHA66,AYESHA66 - Indianwear-Women,womens blue flamingo printed white viscose scarf - blue,Nan,Rs.,7.8,998,10% off,Indianwear-Women
2708,ayesha,AYESHA67,AYESHA67 - Indianwear-Women,ethnic embroidered motif scarf,Nan,Rs.,7.8,3598,10% off,Indianwear-Women
2709,ayesha,AYESHA68,AYESHA68 - Indianwear-Women,grey & blue double shaded scarf with tassels,Nan,Rs.,7.8,1498,10% off,Indianwear-Women
2710,ayesha,AYESHA69,AYESHA69 - Indianwear-Women,set of quirky patterns carbon printed polyester scarf for girls and women - black,Nan,Rs.,1998,898,55% off,Indianwear-Women
2711,ayesha,AYESHA70,AYESHA70 - Indianwear-Women,plain blue viscose scarf for girls & women - blue,Nan,Rs.,7.8,998,10% off,Indianwear-Women
2712,ayesha,AYESHA71,AYESHA71 - Indianwear-Women,brown geometric shapes printed silk scarf for women,Nan,Rs.,.8,598,10% off,Indianwear-Women
2713,ayesha,AYESHA72,AYESHA72 - Jewellery-Women,mens set of 3 rugged braided leather bracelets,Nan,Rs.,598,179,70% off,Jewellery-Women
2714,ayesha,AYESHA73,AYESHA73 - Jewellery-Women,chunky statement eiffel tower and pearl charms chain-link layered bracelet,Nan,Rs.,298,149,50% off,Jewellery-Women
2715,ayesha,AYESHA74,AYESHA74 - Jewellery-Women,chunky chain-link gold-toned circular pendant layered necklace,Nan,Rs.,799,399,50% off,Jewellery-Women
2716,ayesha,AYESHA75,AYESHA75 - Jewellery-Women,mens rugged black leather adjustable bracelet with beads metal fish bone and helm charm,Nan,Rs.,499,149,70% off,Jewellery-Women
2717,ayesha,AYESHA76,AYESHA76 - Jewellery-Women,contemporary square gun metal black metallic cuff bracelet,Nan,Rs.,898,269,70% off,Jewellery-Women
2718,ayesha,AYESHA77,AYESHA77 - Jewellery-Women,womens sliver plated beads drop earrings - multi,Nan,Rs.,198,99,50% off,Jewellery-Women
2719,ayesha,AYESHA78,AYESHA78 - Jewellery-Women,contemporary circular rose gold-toned metallic cuff bracelet,Nan,Rs.,898,269,70% off,Jewellery-Women
2720,ayesha,AYESHA79,AYESHA79 - Jewellery-Women,statement handcrafted ethnic gold-toned ghungroo choker necklace,Nan,Rs.,998,499,50% off,Jewellery-Women
2721,ayesha,AYESHA80,AYESHA80 - Jewellery-Women,star pendant statement gold-toned layered necklace,Nan,Rs.,698,349,50% off,Jewellery-Women
2722,ayesha,AYESHA81,AYESHA81 - Jewellery-Women,butterfly pendant statement gold-toned layered necklace,Nan,Rs.,798,399,50% off,Jewellery-Women
2723,ayesha,AYESHA82,AYESHA82 - Jewellery-Women,mens rugged black leather adjustable neck piece with a metal anchor pendant,Nan,Rs.,499,149,70% off,Jewellery-Women
2724,ayesha,AYESHA83,AYESHA83 - Jewellery-Women,set of four contemporary silver-toned stud earrings,Nan,Rs.,299,149,50% off,Jewellery-Women
2725,ayesha,AYESHA84,AYESHA84 - Jewellery-Women,butterfly pendant statement gold-toned layered necklace,Nan,Rs.,699,349,50% off,Jewellery-Women
2726,ayesha,AYESHA85,AYESHA85 - Jewellery-Women,ethnic gold-toned oxidized pearl drop hook earrings,Nan,Rs.,299,149,50% off,Jewellery-Women
2727,ayesha,AYESHA86,AYESHA86 - Jewellery-Women,set of three colorful silk scrunchie hair ties,Nan,Rs.,399,199,50% off,Jewellery-Women
2728,ayesha,AYESHA87,AYESHA87 - Jewellery-Women,geometric shaped pendant gold-toned choker necklace,Nan,Rs.,1198,359,70% off,Jewellery-Women
2729,ayesha,AYESHA88,AYESHA88 - Jewellery-Women,womens metallic gold western charm necklace with metallic balls and a rhinestone pendant - multi,Nan,Rs.,898,449,50% off,Jewellery-Women
2730,ayesha,AYESHA89,AYESHA89 - Jewellery-Women,set of four metallic gold & rose gold textured mini claw clips,Nan,Rs.,598,299,50% off,Jewellery-Women
2731,ayesha,AYESHA90,AYESHA90 - Jewellery-Women,butterfly mini pendant silver-toned diamante studded dainty necklace,Nan,Rs.,499,249,50% off,Jewellery-Women
2732,ayesha,AYESHA91,AYESHA91 - Jewellery-Women,womens gold plated earrings - multi,Nan,Rs.,298,89,70% off,Jewellery-Women
2733,ayesha,AYESHA92,AYESHA92 - Jewellery-Women,mens rasta jamaican set of 5 rugged leather braided bracelets,Nan,Rs.,798,239,70% off,Jewellery-Women
2734,ayesha,AYESHA93,AYESHA93 - Jewellery-Women,ethnic gold-toned circular ghungroo jhumki drop earrings,Nan,Rs.,499,249,50% off,Jewellery-Women
2735,ayesha,AYESHA94,AYESHA94 - Jewellery-Women,top-knot pink thick fabric oversized hair band,Nan,Rs.,399,199,50% off,Jewellery-Women
2736,ayesha,AYESHA95,AYESHA95 - Jewellery-Women,womens sliver plated beads bracelet - multi,Nan,Rs.,298,149,50% off,Jewellery-Women
2737,ayesha,AYESHA96,AYESHA96 - Jewellery-Women,dainty pearl and metallic chain tassel gold-toned dangler earrings,Nan,Rs.,799,399,50% off,Jewellery-Women
2738,ayesha,AYESHA97,AYESHA97 - Jewellery-Women,womens blue beaded multi string boho western bracelet - multi,Nan,Rs.,298,149,50% off,Jewellery-Women
2739,ayesha,AYESHA98,AYESHA98 - Jewellery-Women,womens metallic tassel drop earrings - multi,Nan,Rs.,598,179,70% off,Jewellery-Women
2740,ayesha,AYESHA99,AYESHA99 - Jewellery-Women,oversized handcrafted ethnic gold ghungroo hook circular drop earrings,Nan,Rs.,398,199,50% off,Jewellery-Women
2741,ayesha,AYESHA100,AYESHA100 - Jewellery-Women,pearl studded criss cross gold-toned dainty choker necklace,Nan,Rs.,1198,359,70% off,Jewellery-Women
2742,ayesha,AYESHA101,AYESHA101 - Jewellery-Women,womens white glitter bangles set (18pcs) - multi,Nan,Rs.,398,199,50% off,Jewellery-Women
2743,ayesha,AYESHA102,AYESHA102 - Jewellery-Women,womens western metallic gold big hoop with white crystal drop earrings - multi,Nan,Rs.,798,399,50% off,Jewellery-Women
2744,ayesha,AYESHA103,AYESHA103 - Jewellery-Women,mens brown pendant necklace,Nan,Rs.,499,149,70% off,Jewellery-Women
2745,ayesha,AYESHA104,AYESHA104 - Jewellery-Women,top-knot black thick fabric oversized hair band,Nan,Rs.,399,199,50% off,Jewellery-Women
2746,ayesha,AYESHA105,AYESHA105 - Jewellery-Women,chunky bold stone studded gold-toned drop earrings,Nan,Rs.,499,249,50% off,Jewellery-Women
2747,ayesha,AYESHA106,AYESHA106 - Jewellery-Women,set of three colorful silk scrunchie hair ties,Nan,Rs.,399,199,50% off,Jewellery-Women
2748,ayesha,AYESHA107,AYESHA107 - Jewellery-Women,contemporary rhinestone studded metallic diamond shaped drop earrings,Nan,Rs.,998,299,70% off,Jewellery-Women
2749,ayesha,AYESHA108,AYESHA108 - Jewellery-Women,womens ethnic tribal ornate metallic silver bangles (set of 2) - multi,Nan,Rs.,398,199,50% off,Jewellery-Women
2750,ayesha,AYESHA109,AYESHA109 - Jewellery-Women,set of four statement gold-toned pearl studded hairclips,Nan,Rs.,599,299,50% off,Jewellery-Women
2751,ayesha,AYESHA110,AYESHA110 - Jewellery-Women,womens multi-strand glass beads attached to cloth with a magnetic clasp western statement necklace - multi,Nan,Rs.,1298,649,50% off,Jewellery-Women
2752,ayesha,AYESHA111,AYESHA111 - Jewellery-Women,womens tribal dots with stone ethnic earrings - multi,Nan,Rs.,499,249,50% off,Jewellery-Women
2753,ayesha,AYESHA112,AYESHA112 - Jewellery-Women,"set of 6 gold-toned, pearl, animal tortoise shell print stud & hoop earrings",Nan,Rs.,798,399,50% off,Jewellery-Women
2754,ayesha,AYESHA113,AYESHA113 - Jewellery-Women,womens 70's style ethnic tribal blue floral drop earrings - multi,Nan,Rs.,798,239,70% off,Jewellery-Women
2755,ayesha,AYESHA114,AYESHA114 - Jewellery-Women,womens gold plated stud and drop earrings set of 6 pairs - yellow,Nan,Rs.,698,349,50% off,Jewellery-Women
2756,ayesha,AYESHA115,AYESHA115 - Jewellery-Women,oval charms gold-toned triple layered necklace,Nan,Rs.,898,449,50% off,Jewellery-Women
2757,ayesha,AYESHA116,AYESHA116 - Jewellery-Women,"womens set of 6 metallic ball shaped studs and monochromatic circular, triangular, square hoops western earrings - multi",Nan,Rs.,598,299,50% off,Jewellery-Women
2758,ayesha,AYESHA117,AYESHA117 - Jewellery-Women,womens multi earrings,Nan,Rs.,298,89,70% off,Jewellery-Women
2759,ayesha,AYESHA118,AYESHA118 - Jewellery-Women,mini evil-eye pendant diamante studded gold-toned dainty necklace,Nan,Rs.,898,269,70% off,Jewellery-Women
2760,ayesha,AYESHA119,AYESHA119 - Jewellery-Women,chunky bold twisted organic gold-toned oversized stud earrings,Nan,Rs.,399,199,50% off,Jewellery-Women
2761,ayesha,AYESHA120,AYESHA120 - Jewellery-Women,mens metallic silver cuboid link bracelet,Nan,Rs.,898,269,70% off,Jewellery-Women
2762,ayesha,AYESHA121,AYESHA121 - Jewellery-Women,contemporary cable chain-link statement gold-toned layered necklace,Nan,Rs.,499,249,50% off,Jewellery-Women
2763,ayesha,AYESHA122,AYESHA122 - Jewellery-Women,contemporary circular gun metal black metallic cuff bracelet,Nan,Rs.,898,269,70% off,Jewellery-Women
2764,ayesha,AYESHA123,AYESHA123 - Jewellery-Women,womens gold plated earrings - multi,Nan,Rs.,298,89,70% off,Jewellery-Women
2765,ayesha,AYESHA124,AYESHA124 - Jewellery-Women,womens silver plated earring - multi,Nan,Rs.,198,99,50% off,Jewellery-Women
2766,ayesha,AYESHA125,AYESHA125 - Jewellery-Women,butterfly pendant chain-link statement gold-toned necklace,Nan,Rs.,798,399,50% off,Jewellery-Women
2767,ayesha,AYESHA126,AYESHA126 - Jewellery-Women,womens metallic silver circular crystal studded diamante tassel drop western earrings,Nan,Rs.,1298,649,50% off,Jewellery-Women
